order_id;total_qty;total_weight_gr;total_returned_qty;Total Diskon;product_categories;num_product_categories;Status Pesanan;Alasan Pembatalan;Opsi Pengiriman;Metode Pembayaran;Kota/Kabupaten;Provinsi;Ongkos Kirim Dibayar oleh Pembeli;Estimasi Potongan Biaya Pengiriman;Total Pembayaran;Perkiraan Ongkos Kirim;Waktu Pesanan Dibuat;source_file
ORD_0015583;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;3500;17500;3500;2025-11-15 19:26;NovemberSales2025.xlsx
ORD_0015584;10;4000;0;0;Mangkok Sambal / Saus;1;Pesanan diterima, namun Pembeli masih dapat mengajukan pengembalian hingga 2025-12-06.;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. MANDAILING NATAL;SUMATERA UTARA;0;21000;153990;21000;2025-11-15 19:28;NovemberSales2025.xlsx
ORD_0015585;3;600;0;0;Mangkok Sambal / Saus;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. WAY KANAN;LAMPUNG;0;0;0;11000;2025-11-15 20:51;NovemberSales2025.xlsx
ORD_0015586;2;2000;0;0;Celengan;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. TEBO;JAMBI;0;13500;35900;13500;2025-11-15 21:27;NovemberSales2025.xlsx
ORD_0015587;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SURABAYA;JAWA TIMUR;0;5000;32793;5000;2025-11-15 21:45;NovemberSales2025.xlsx
ORD_0015588;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KARAWANG;JAWA BARAT;0;3500;19000;3500;2025-11-15 21:51;NovemberSales2025.xlsx
ORD_0015589;1;300;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA TANGERANG;BANTEN;0;3500;17500;3500;2025-11-15 22:25;NovemberSales2025.xlsx
ORD_0015590;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA TANGERANG;BANTEN;0;3500;17499;3500;2025-11-15 22:28;NovemberSales2025.xlsx
ORD_0015591;4;2000;0;0;Mangkok Sambal / Saus, Peralatan Makan;2;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KUANTAN SINGINGI;RIAU;0;15000;52000;15000;2025-11-16 20:55;NovemberSales2025.xlsx
ORD_0015592;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PANDEGLANG;BANTEN;0;3500;18900;3500;2025-11-16 21:44;NovemberSales2025.xlsx
ORD_0015593;1;50;0;0;Stempel / Alat Kantor;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TAPIN;KALIMANTAN SELATAN;0;10000;34000;10000;2025-11-16 21:54;NovemberSales2025.xlsx
ORD_0015594;1;100;0;1;Seal / Baut / Roof;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KOTA TANGERANG;BANTEN;0;3500;18272;3500;2025-11-16 22:31;NovemberSales2025.xlsx
ORD_0015595;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;3500;0;20228;3500;2025-11-15 23:04;NovemberSales2025.xlsx
ORD_0015596;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. SUMEDANG;JAWA BARAT;0;3500;12500;3500;2025-11-15 23:52;NovemberSales2025.xlsx
ORD_0015597;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. MUSI RAWAS;SUMATERA SELATAN;0;13000;32998;13000;2025-11-16 00:53;NovemberSales2025.xlsx
ORD_0015598;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KOTA JAKARTA BARAT;DKI JAKARTA;0;3500;10182;3500;2025-11-16 01:31;NovemberSales2025.xlsx
ORD_0015599;1;500;0;0;Celengan;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SERANG;BANTEN;0;0;0;3500;2025-11-16 01:42;NovemberSales2025.xlsx
ORD_0015600;1;200;0;0;Mangkok Sambal / Saus;1;Pesanan diterima, namun Pembeli masih dapat mengajukan pengembalian hingga 2025-12-07.;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BALANGAN;KALIMANTAN SELATAN;10000;0;27499;10000;2025-11-16 05:33;NovemberSales2025.xlsx
ORD_0015601;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KARANGANYAR;JAWA TENGAH;0;5000;16499;5000;2025-11-16 06:48;NovemberSales2025.xlsx
ORD_0015602;3;600;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA SELATAN;DKI JAKARTA;0;3500;46997;3500;2025-11-16 08:13;NovemberSales2025.xlsx
ORD_0015603;2;1000;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;6500;0;38998;6500;2025-11-16 09:18;NovemberSales2025.xlsx
ORD_0015604;1;2000;1;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. PROBOLINGGO;JAWA TIMUR;0;0;0;8000;2025-11-16 10:34;NovemberSales2025.xlsx
ORD_0015605;4;1600;0;0;Mangkok Sambal / Saus;1;Pesanan diterima, namun Pembeli masih dapat mengajukan pengembalian hingga 2025-12-09.;;Hemat Kargo-SPX Hemat;SPayLater;KAB. KOTA WARINGIN TIMUR;KALIMANTAN TENGAH;0;13000;63996;13000;2025-11-16 12:20;NovemberSales2025.xlsx
ORD_0015606;1;50;0;0;Stempel / Alat Kantor;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA BEKASI;JAWA BARAT;0;3500;29003;3500;2025-11-16 12:54;NovemberSales2025.xlsx
ORD_0015607;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TEBO;JAMBI;0;15000;16580;15000;2025-11-16 13:06;NovemberSales2025.xlsx
ORD_0015608;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;6500;14400;6500;2025-11-16 13:42;NovemberSales2025.xlsx
ORD_0015609;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA SEMARANG;JAWA TENGAH;0;5000;17163;5000;2025-11-16 14:22;NovemberSales2025.xlsx
ORD_0015610;1;50;0;0;Aksesoris ID Card;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA TIMUR;DKI JAKARTA;0;3500;14500;3500;2025-11-16 14:22;NovemberSales2025.xlsx
ORD_0015611;2;8000;0;0;Seal / Baut / Roof;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KARAWANG;JAWA BARAT;0;23500;714500;23500;2025-11-16 14:31;NovemberSales2025.xlsx
ORD_0015612;1;300;0;1;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA SELATAN;DKI JAKARTA;0;3500;16999;3500;2025-11-16 14:47;NovemberSales2025.xlsx
ORD_0015613;2;160;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PURWAKARTA;JAWA BARAT;0;3500;16000;3500;2025-11-16 14:48;NovemberSales2025.xlsx
ORD_0015614;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BREBES;JAWA TENGAH;0;5000;16899;5000;2025-11-16 15:07;NovemberSales2025.xlsx
ORD_0015615;2;800;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. LAMPUNG TIMUR;LAMPUNG;0;11000;32499;11000;2025-11-16 15:24;NovemberSales2025.xlsx
ORD_0015616;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KOTA PALEMBANG;SUMATERA SELATAN;0;13000;19500;13000;2025-11-16 16:11;NovemberSales2025.xlsx
ORD_0015617;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA CILEGON;BANTEN;0;3500;10403;3500;2025-11-16 16:14;NovemberSales2025.xlsx
ORD_0015618;1;500;0;0;Celengan;1;Selesai;;SPX Hemat;Online Payment;KOTA BENGKULU;BENGKULU;0;9400;23425;9400;2025-11-16 17:04;NovemberSales2025.xlsx
ORD_0015619;2;200;0;0;Aksesoris Pintu;1;Selesai;;Reguler (Cashless)-JNE Reguler;Saldo ShopeePay;KOTA JAKARTA UTARA;DKI JAKARTA;0;6500;17900;6500;2025-11-16 17:41;NovemberSales2025.xlsx
ORD_0015620;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SERANG;BANTEN;0;3500;12500;3500;2025-11-16 17:53;NovemberSales2025.xlsx
ORD_0015621;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. BEKASI;JAWA BARAT;0;3500;18900;3500;2025-11-16 18:46;NovemberSales2025.xlsx
ORD_0015622;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KAB. BATANG;JAWA TENGAH;0;8000;27998;8000;2025-11-16 18:54;NovemberSales2025.xlsx
ORD_0015623;1;80;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TULUNGAGUNG;JAWA TIMUR;0;5000;8500;5000;2025-11-16 19:07;NovemberSales2025.xlsx
ORD_0015624;4;8000;0;4;Toples / Sealware;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA BEKASI;JAWA BARAT;0;30000;159296;23500;2025-11-16 19:16;NovemberSales2025.xlsx
ORD_0015625;5;16000;0;0;Celengan, Keranjang, Other;3;Batal;Dibatalkan oleh Pembeli. Alasan: Need to change delivery address;Reguler (Cashless)-SPX Standard;SPayLater;KAB. BOYOLALI;JAWA TENGAH;0;0;0;22000;2025-11-16 19:17;NovemberSales2025.xlsx
ORD_0015626;5;16000;0;0;Celengan, Keranjang, Other;3;Selesai;;Reguler (Cashless)-SPX Standard;SPayLater;KAB. BOYOLALI;JAWA TENGAH;0;22000;77900;22000;2025-11-16 19:21;NovemberSales2025.xlsx
ORD_0015627;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. TULUNGAGUNG;JAWA TIMUR;0;5000;18400;5000;2025-11-16 19:48;NovemberSales2025.xlsx
ORD_0015628;2;2000;0;0;Celengan;1;Selesai;;SPX Hemat;SPayLater;KAB. TANGERANG;BANTEN;0;5100;46000;5100;2025-11-16 19:52;NovemberSales2025.xlsx
ORD_0015629;3;600;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. INDRAGIRI HILIR;RIAU;0;15000;46997;15000;2025-11-16 20:38;NovemberSales2025.xlsx
ORD_0015630;3;600;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. MESUJI;LAMPUNG;0;11000;46997;11000;2025-11-16 23:01;NovemberSales2025.xlsx
ORD_0015631;2;160;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA SALATIGA;JAWA TENGAH;0;5000;16000;5000;2025-11-16 23:19;NovemberSales2025.xlsx
ORD_0015632;1;300;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KAMPAR;RIAU;0;15000;17000;15000;2025-11-17 00:05;NovemberSales2025.xlsx
ORD_0015633;5;1750;0;0;Nampan / Tray;1;Selesai;;Instant-SPX Instant;Online Payment;KOTA TANGERANG;BANTEN;0;10000;33088;10000;2025-11-17 05:58;NovemberSales2025.xlsx
ORD_0015634;1;500;0;0;Celengan;1;Sedang Dikirim;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BONE;SULAWESI SELATAN;0;11000;20000;11000;2025-11-17 06:37;NovemberSales2025.xlsx
ORD_0015635;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. MUSI BANYUASIN;SUMATERA SELATAN;0;13000;17499;13000;2025-11-17 08:09;NovemberSales2025.xlsx
ORD_0015636;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. OGAN KOMERING ULU SELATAN;SUMATERA SELATAN;0;13000;16999;13000;2025-11-17 09:30;NovemberSales2025.xlsx
ORD_0015637;3;1500;0;0;Baskom / Mangkok Besar;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KEPULAUAN MERANTI;RIAU;0;18000;38000;18000;2025-11-17 10:40;NovemberSales2025.xlsx
ORD_0015638;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KOTA CILEGON;BANTEN;0;3500;15674;3500;2025-11-17 11:10;NovemberSales2025.xlsx
ORD_0015639;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KARAWANG;JAWA BARAT;0;3500;17500;3500;2025-11-17 11:14;NovemberSales2025.xlsx
ORD_0015640;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. LOMBOK TIMUR;NUSA TENGGARA BARAT (NTB);19500;15000;35999;34500;2025-11-17 11:30;NovemberSales2025.xlsx
ORD_0015641;2;700;0;0;Nampan / Tray;1;Batal;Dibatalkan oleh Pembeli. Alasan: Lainnya/ berubah pikiran;Hemat Kargo-SPX Hemat;Online Payment;KOTA TANGERANG;BANTEN;0;0;0;3500;2025-11-17 11:37;NovemberSales2025.xlsx
ORD_0015642;2;1000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANDA ACEH;NANGGROE ACEH DARUSSALAM (NAD);0;22000;35800;22000;2025-11-17 11:45;NovemberSales2025.xlsx
ORD_0015643;2;300;0;0;Botol / Gelas / Mug;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. MESUJI;LAMPUNG;0;11000;13312;11000;2025-11-17 12:09;NovemberSales2025.xlsx
ORD_0015644;2;700;0;0;Nampan / Tray;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA TANGERANG;BANTEN;0;3500;13900;3500;2025-11-17 12:27;NovemberSales2025.xlsx
ORD_0015645;3;900;0;0;Botol / Gelas / Mug;1;Selesai;;Reguler (Cashless)-JNE Reguler;SeaBank Bayar Instan;KOTA TANGERANG;BANTEN;0;6500;28675;6500;2025-11-17 13:04;NovemberSales2025.xlsx
ORD_0015646;1;1000;0;0;Bangku / Kursi Kecil;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA JAKARTA SELATAN;DKI JAKARTA;0;3500;20929;3500;2025-11-17 13:03;NovemberSales2025.xlsx
ORD_0015647;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SURABAYA;JAWA TIMUR;0;5000;6835;5000;2025-11-17 13:25;NovemberSales2025.xlsx
ORD_0015648;1;2000;0;0;Other;1;Selesai;;Hemat Kargo-SPX Hemat;SeaBank Bayar Instan;KAB. SERANG;BANTEN;0;6500;16233;6500;2025-11-17 13:40;NovemberSales2025.xlsx
ORD_0015649;1;200;0;0;Peralatan Makan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SITUBONDO;JAWA TIMUR;0;5000;12000;5000;2025-11-17 13:59;NovemberSales2025.xlsx
ORD_0015650;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. JEMBRANA;BALI;0;14000;17499;14000;2025-11-17 14:25;NovemberSales2025.xlsx
ORD_0015651;2;200;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA JAKARTA TIMUR;DKI JAKARTA;0;3500;21900;3500;2025-11-17 14:58;NovemberSales2025.xlsx
ORD_0015652;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BEKASI;JAWA BARAT;0;3500;12500;3500;2025-11-17 15:25;NovemberSales2025.xlsx
ORD_0015653;5;6000;0;0;Nampan / Tray;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA TANGERANG;BANTEN;13500;10000;65500;23500;2025-11-17 15:27;NovemberSales2025.xlsx
ORD_0015654;1;5400;0;0;Nampan / Tray;1;Selesai;;SPX Hemat;COD (Bayar di Tempat);KAB. MUSI BANYUASIN;SUMATERA SELATAN;14300;45100;115500;69300;2025-11-17 15:51;NovemberSales2025.xlsx
ORD_0015655;2;1000;0;0;Celengan;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar;Hemat Kargo;Saldo ShopeePay;KAB. PURBALINGGA;JAWA TENGAH;0;0;0;5000;2025-11-17 15:54;NovemberSales2025.xlsx
ORD_0015656;2;1000;2;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. PURBALINGGA;JAWA TENGAH;0;0;0;5000;2025-11-17 15:56;NovemberSales2025.xlsx
ORD_0015657;1;1000;0;0;Seal / Baut / Roof;1;Selesai;;Reguler (Cashless)-SPX Standard;Online Payment;KAB. KEBUMEN;JAWA TENGAH;0;8000;174000;8000;2025-11-17 17:16;NovemberSales2025.xlsx
ORD_0015658;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;SPayLater;KAB. BEKASI;JAWA BARAT;0;3500;18900;3500;2025-11-17 17:31;NovemberSales2025.xlsx
ORD_0015659;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;3500;32998;3500;2025-11-17 18:19;NovemberSales2025.xlsx
ORD_0015660;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SEMARANG;JAWA TENGAH;0;5000;20000;5000;2025-11-17 18:19;NovemberSales2025.xlsx
ORD_0015661;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;Saldo ShopeePay;KOTA SURABAYA;JAWA TIMUR;0;8000;14604;8000;2025-11-17 18:31;NovemberSales2025.xlsx
ORD_0015662;2;600;0;0;Aksesoris Pintu, Peralatan Kamar Mandi;2;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. MAGELANG;JAWA TENGAH;0;5000;19146;5000;2025-11-17 18:52;NovemberSales2025.xlsx
ORD_0015663;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SAROLANGUN;JAMBI;0;15000;12000;15000;2025-11-17 19:40;NovemberSales2025.xlsx
ORD_0015664;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA BARAT;DKI JAKARTA;0;3500;17499;3500;2025-11-17 19:46;NovemberSales2025.xlsx
ORD_0015665;1;200;0;0;Seal / Baut / Roof;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KLATEN;JAWA TENGAH;0;5000;29500;5000;2025-11-17 20:18;NovemberSales2025.xlsx
ORD_0015666;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KAB. GARUT;JAWA BARAT;0;3500;19400;3500;2025-11-17 20:35;NovemberSales2025.xlsx
ORD_0015667;2;360;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BOGOR;JAWA BARAT;0;3500;19500;3500;2025-11-17 20:36;NovemberSales2025.xlsx
ORD_0015668;1;80;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Online Payment;KOTA CIMAHI;JAWA BARAT;0;3500;7488;3500;2025-11-17 21:19;NovemberSales2025.xlsx
ORD_0015669;1;300;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA JAKARTA SELATAN;DKI JAKARTA;0;3500;17000;3500;2025-11-17 21:28;NovemberSales2025.xlsx
ORD_0015670;1;300;0;1;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BANJARBARU;KALIMANTAN SELATAN;0;10000;16999;10000;2025-11-17 21:47;NovemberSales2025.xlsx
ORD_0015671;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PACITAN;JAWA TIMUR;0;5000;12499;5000;2025-11-17 22:14;NovemberSales2025.xlsx
ORD_0015672;5;3000;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. KOTA BARU;KALIMANTAN SELATAN;0;10000;77496;10000;2025-11-17 22:24;NovemberSales2025.xlsx
ORD_0015673;1;500;0;0;Celengan;1;Selesai;;Reguler (Cashless)-SPX Standard;COD (Bayar di Tempat);KOTA BANDUNG;JAWA BARAT;0;6500;19000;6500;2025-11-17 22:49;NovemberSales2025.xlsx
ORD_0015674;3;600;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BIMA;NUSA TENGGARA BARAT (NTB);4500;30000;52997;34500;2025-11-17 22:50;NovemberSales2025.xlsx
ORD_0015675;2;2000;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KAB. BANDUNG;JAWA BARAT;0;3500;39800;3500;2025-11-17 23:30;NovemberSales2025.xlsx
ORD_0015676;1;200;0;0;Mangkok Sambal / Saus;1;Sedang Dikirim;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA KENDARI;SULAWESI TENGGARA;0;14000;12499;14000;2025-11-18 00:05;NovemberSales2025.xlsx
ORD_0015677;1;300;0;1;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BANTUL;DI YOGYAKARTA;0;5000;16999;5000;2025-11-18 00:29;NovemberSales2025.xlsx
ORD_0015678;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA DEPOK;JAWA BARAT;0;3500;31998;3500;2025-11-18 02:23;NovemberSales2025.xlsx
ORD_0015679;1;100;0;0;Botol / Gelas / Mug;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. PURWOREJO;JAWA TENGAH;0;5000;12000;5000;2025-11-18 05:41;NovemberSales2025.xlsx
ORD_0015680;1;80;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;Saldo ShopeePay;KOTA SEMARANG;JAWA TENGAH;5000;0;12402;5000;2025-11-18 05:46;NovemberSales2025.xlsx
ORD_0015681;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. LANGKAT;SUMATERA UTARA;2000;15000;19499;17000;2025-11-18 08:27;NovemberSales2025.xlsx
ORD_0015682;1;500;0;0;Celengan;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA BOGOR;JAWA BARAT;0;3500;26000;3500;2025-11-18 08:41;NovemberSales2025.xlsx
ORD_0015683;5;1750;0;0;Nampan / Tray;1;Selesai;;SPX Sameday;Saldo ShopeePay;KOTA TANGERANG SELATAN;BANTEN;6974;16000;37374;22974;2025-11-18 08:56;NovemberSales2025.xlsx
ORD_0015684;3;900;0;3;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. TEGAL;JAWA TENGAH;0;5000;46414;5000;2025-11-18 09:17;NovemberSales2025.xlsx
ORD_0015685;2;400;0;0;Mangkok Sambal / Saus;1;Pesanan diterima, namun Pembeli masih dapat mengajukan pengembalian hingga 2025-12-07.;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. LAMANDAU;KALIMANTAN TENGAH;0;13000;32998;13000;2025-11-18 10:09;NovemberSales2025.xlsx
ORD_0015686;1;100;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. MUSI RAWAS;SUMATERA SELATAN;0;13000;12500;13000;2025-11-18 10:17;NovemberSales2025.xlsx
ORD_0015687;3;1200;0;0;Mangkok Sambal / Saus;1;Selesai;;SPX Standard;COD (Bayar di Tempat);KAB. KOLAKA TIMUR;SULAWESI TENGGARA;40400;15000;88897;55400;2025-11-18 11:11;NovemberSales2025.xlsx
ORD_0015688;1;250;0;0;Lunch Box / Rantang;1;Batal;Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar;Hemat Kargo;Online Payment;KOTA JAKARTA UTARA;DKI JAKARTA;0;0;0;3500;2025-11-18 12:41;NovemberSales2025.xlsx
ORD_0015689;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. SAMBAS;KALIMANTAN BARAT;0;12000;32998;12000;2025-11-18 12:43;NovemberSales2025.xlsx
ORD_0015690;1;200;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;3500;17499;3500;2025-11-18 12:46;NovemberSales2025.xlsx
ORD_0015691;3;300;0;0;Aksesoris Pintu;1;Batal;Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;0;0;3500;2025-11-18 12:49;NovemberSales2025.xlsx
ORD_0015692;2;400;0;0;Mangkok Sambal / Saus;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KOTA PALANGKA RAYA;KALIMANTAN TENGAH;0;13000;32998;13000;2025-11-18 13:10;NovemberSales2025.xlsx
ORD_0015693;2;160;0;0;Aksesoris Pintu;1;Selesai;;Hemat Kargo-SPX Hemat;COD (Bayar di Tempat);KAB. BEKASI;JAWA BARAT;0;3500;15000;3500;2025-11-18 13:12;NovemberSales2025.xlsx
